NO,체험프로그램명,체험처명,체험처유형,체험프로그램 직업유형,체험유형,초등학교대상여부,중학교대상여부,고등학교대상여부,위도,경도,체험인원,유무료구분,유료금액,체험시간,대면비대면구분,안전도,교육기부인증기관여부,체험지역명,체험진행장소
652,[서울경기] 생물공학연구원-UV박스,조이에듀,개인사업장,생명과학 연구원 및 시험원,직업실무체험형,Y,Y,,37.6389511878959,127.124442243793,1000,유료,16000.0,2.0,79001,,,경기 구리시,학교
651,호수목장 치즈 늘리기 체험,호수목장,개인사업장,낙농 종사원,직업실무체험형,Y,Y,Y,36.84935543491135,128.63811897784615,20,유료,20000.0,1.0,79001,,,경북 영주시,체험처
650,[서울경기] 조명디자이너-LED슬라임전구,조이에듀,개인사업장,시각 디자이너,직업실무체험형,Y,Y,,37.6389511878959,127.124442243793,1000,유료,15000.0,2.0,79001,,,경기 구리시,학교
649,[서울경기] 제품디자이너-LED스피너탑,조이에듀,개인사업장,제품 디자이너,직업실무체험형,Y,Y,,37.6389511878959,127.124442243793,1000,유료,15000.0,2.0,79001,,,경기 구리시,학교
648,[서울경기] 광고기획자-LED메세지팬,조이에듀,개인사업장,광고·조사·상품기획·행사기획 전문가,직업실무체험형,Y,Y,,37.6389511878959,127.124442243793,1000,유료,19000.0,2.0,79001,,,경기 구리시,학교
647,[서울경기] 기상캐스터-LED구름조명,조이에듀,개인사업장,아나운서 및 리포터,직업실무체험형,Y,Y,,37.6389511878959,127.124442243793,1000,유료,14000.0,2.0,79001,,,경기 구리시,학교
646,AI K-콘텐츠 크리에이터 프로젝트(AI와 함께 만드는 나만의 민화 · 책가도 · 십장생),넥스트이랩,개인사업장,공연·영화 및 음반 기획자,현장직업체험형,Y,Y,Y,35.238609802842,128.860374636,75,유료,5000.0,2.0,79001,,,경남 김해시,학교
645,"향기로 만나는 나, MBTI 향수 조향 (체험처) 30ml",리베르노(reverno) 공방,개인사업장,자연과학 연구원,직업실무체험형,Y,Y,Y,37.7305130820959,126.754807689335,15,유료,35000.0,2.0,79001,,,경기 파주시,체험처
644,바다유리 키캡키링만들기,수인공예문화협회,청소년/시민단체,제품 디자이너,직업실무체험형,Y,Y,Y,37.3207243639462,127.110784921318,100,유료,10000.0,1.0,79001,,,경기 용인시,학교
643,바다유리 키캡키링만들기,루시의 수인아트-수인공예문화협회(성남분당용인지부),청소년/시민단체,제품 디자이너,직업실무체험형,Y,Y,Y,37.3394082251428,127.114124795783,80,유료,10000.0,1.0,79001,,,경기 성남시,학교
642,조향사 직업체험(학교) – 나만의 향수(15ml) 만들기,리베르노(reverno) 공방,개인사업장,자연과학 연구원,직업실무체험형,Y,Y,Y,37.7305130820959,126.754807689335,100,유료,28000.0,2.0,79001,,,경기 파주시,학교
641,조향사 직업체험(체험처) – 나만의 향수(15ml) 만들기,리베르노(reverno) 공방,개인사업장,자연과학 연구원,직업실무체험형,Y,Y,Y,37.7305130820959,126.754807689335,15,유료,28000.0,2.0,79001,,,경기 파주시,체험처
640,조향사 직업체험(학교) – 나만의 향수(30ml) 만들기,리베르노(reverno) 공방,개인사업장,자연과학 연구원,직업실무체험형,Y,Y,Y,37.7305130820959,126.754807689335,100,유료,35000.0,2.0,79001,,,경기 파주시,학교
639,스마트 배달로봇 전문가,사)우리,민간기업,로봇공학 기술자 및 연구원,직업실무체험형,Y,,,34.94214558441074,126.61840171009436,20,유료,50000.0,4.0,79001,,62001.0,전남 나주시,학교
638,로봇공학자,사)우리,민간기업,로봇공학 기술자 및 연구원,직업실무체험형,Y,,,34.94226245327348,126.61830264970466,20,유료,50000.0,4.0,79001,,62001.0,전남 나주시,학교
637,찾아가는 AI 활용 창업 프로젝트,시립보라매청소년센터,청소년/시민단체,인공지능시스템및응용,직업실무체험형,,Y,Y,37.493868600332,126.921806283465,30,무료,,2.0,79001,,62001.0,서울 동작구,학교
636,3D 공간 디자이너,사)우리,민간기업,시각 디자이너,직업실무체험형,Y,,,34.942217315885344,126.61828096576532,20,유료,50000.0,4.0,79001,,62001.0,전남 나주시,학교
635,게임기반진로캠프 Into Space,스프링캠프,민간기업,연구직 및 공학 기술직,캠프형,,Y,,35.81493655403792,128.52270608311952,300,유료,20000.0,6.0,79001,,62001.0,대구 달서구,학교
634,전시관에서 본 커피의 세계,커피그라인더전시관 '말베르크',민간기업,음료 조리사,현장견학형,Y,Y,Y,37.6228642982568,127.077159062429,60,유료,20000.0,2.0,79001,,,서울 노원구,체험처
633,[서울경기] 기계설계기술자-3차원측정자,조이에듀,개인사업장,기계·로복공학 기술자 및 시험원,직업실무체험형,Y,Y,,37.6389511878959,127.124442243793,1000,유료,12000.0,2.0,79001,,,경기 구리시,학교
632,한방비누공방,허준박물관,공공기관/공기업,한의학,현장견학형,Y,,,37.5678724473689,126.851031243879,60,유료,2300.0,15.0,79001,,,서울 강서구,체험처
631,풍선아트와 함께하는 파티플래너 직업체험,바이언(언블리_버블),개인사업장,실내장식 디자이너,직업실무체험형,Y,Y,Y,35.3096506132048,129.026431487405,10,유료,25000.0,2.0,79001,,,경남 양산시,체험처
630,스마트폰으로 증명사진 만들기,사진관열두달,개인사업장,사진작가 및 사진사,직업실무체험형,Y,,,37.526940570568,126.786561870048,40,유료,15000.0,3.0,79001,,,경기 부천시,학교
629,우드카빙의 세계와 직업:솟대만들기,(협)추사라이브러리,민간기업,기타,직업실무체험형,,Y,,36.6826228017856,126.848642241312,30,유료,20000.0,1.0,79001,,62001.0,충남 예산군,체험처
628,글라스 너머의 세계 : 와인에티켓,숭실호스피탈리티직업전문학교,학교/대학교,호텔/외식산업경영,학과체험형,,Y,Y,37.49547790459594,126.95950504941489,20,무료,,2.0,79001,,62001.0,서울 동작구,체험처
627,[네일 아티스트 직업 체험] 나의 개성을 담은 수제 네일팁 제작,제이뷰티,개인사업장,미용사,직업실무체험형,,Y,,36.5993817179231,128.202031015247,7,유료,32000.0,2.0,79001,,,경북 문경시,체험처
626,베이킹 클래스,우디협동조합(우디베이커리랩),개인사업장,제과·제빵원,현장직업체험형,Y,,,37.2853768875861,127.60820273823,20,유료,40000.0,2.0,79001,,,경기 여주시,체험처
625,알록달록 비즈 팔찌 만들기,충주액세서리 링963봄,개인사업장,패션 디자이너,직업실무체험형,Y,Y,Y,36.9709147170515,127.932214623269,50,유료,10000.0,1.0,79001,,,충북 충주시,학교
624,"[부산·울산·경남]한국과학창의재단_세포 속 DNA 해독, 생태 유전자 연구원",한국과학창의재단,공공기관/공기업,식물생명공학,직업실무체험형,,,Y,37.500722082344,127.030768815378,30,무료,,2.0,79001,,,서울 강남구,학교
623,"[부산·울산·경남]한국과학창의재단_데이터로 만드는 발걸음, 스마트 신발 연구원",한국과학창의재단,공공기관/공기업,메카트로닉스,직업실무체험형,,,Y,37.50330099454949,127.03291052817713,20,무료,,2.0,79001,,,서울 강남구,학교
622,"[부산·울산·경남]한국과학창의재단_기후를 지키는 기술, 탄소 제로 연구원",한국과학창의재단,공공기관/공기업,가스·에너지공학 기술자 및 연구원,직업실무체험형,,,Y,37.500722082344,127.030768815378,20,무료,,2.0,79001,,,서울 강남구,학교
621,AI를 활용한 나만의 공간디자인,인덕과학기술고등학교,학교/대학교,생활/실내디자인,학과체험형,,Y,,37.632720260565065,127.05613541199378,15,무료,,2.0,79001,,,서울 노원구,학교
620,모빌리티 진로체험 '달려드림',양산진로교육지원센터,공공기관/공기업,기타,캠프형,,,Y,35.34275356861619,129.0321908143044,9999,무료,,4.0,79001,5.0,62001.0,경남 양산시,체험처
619,카지노 딜러 체험,인천경문실용전문학교,민간기업,관광사업/레져사업,현장직업체험형,,Y,Y,37.5176355485615,126.720109563237,20,유료,20000.0,3.0,79001,,62001.0,인천 부평구,체험처
618,원목으로 2칸 정리함 만들기,우드공작소빈,개인사업장,목제품 제조원,직업실무체험형,Y,Y,Y,35.2308506950563,128.507106105168,20,유료,28000.0,2.0,79001,,62001.0,경남 창원시,학교
617,"[부산·울산·경남]한국과학창의재단_울산의 미래 코드, 미래 배터리·유전자 연구원",한국과학창의재단,공공기관/공기업,화학공학,직업실무체험형,,,Y,37.500722082344,127.030768815378,30,무료,,2.0,79001,5.0,,서울 강남구,학교
616,"[부산·울산·경남]한국과학창의재단_생명을 살리는 한 방울의 과학, 수질 연구원",한국과학창의재단,공공기관/공기업,환경공학,직업실무체험형,,Y,,37.500722082344,127.030768815378,20,무료,,2.0,79001,,,서울 강남구,학교
615,"[부산·울산·경남]한국과학창의재단_스스로 길을 찾는, 자율주행 로봇 엔지니어",한국과학창의재단,공공기관/공기업,로보틱스/로봇공학,직업실무체험형,,Y,,37.500722082344,127.030768815378,30,무료,,2.0,79001,,,서울 강남구,학교
614,"[부산·울산·경남]한국과학창의재단_우주를 향한 통신, 인공위성 제작 엔지니어",한국과학창의재단,공공기관/공기업,항공우주공학,직업실무체험형,,Y,,37.500722082344,127.030768815378,30,무료,,2.0,79001,,,서울 강남구,학교
613,원목으로 4칸 정리함 만들기,우드공작소빈,개인사업장,목제품 제조원,직업실무체험형,Y,Y,Y,35.2308506950563,128.507106105168,20,유료,35000.0,3.0,79001,,62001.0,경남 창원시,학교
612,천연가죽으로 접이식 카드지갑 만들기 (베지터블 라탄엠보),우드공작소빈,개인사업장,제품 디자이너,직업실무체험형,Y,Y,Y,35.2308506950563,128.507106105168,15,유료,33000.0,3.0,79001,,62001.0,경남 창원시,학교
